match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,11.1,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,RJW Topley,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,11.2,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,RJW Topley,4,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,11.3,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,RJW Topley,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,11.4,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,RJW Topley,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,11.5,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,RJW Topley,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,11.6,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,RJW Topley,4,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,12.1,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,12.2,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,JO Holder,1,1,,1,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,12.3,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,12.4,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,4,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,12.5,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,12.6,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,JO Holder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,12.7,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,4,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,13.1,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,P Subrayen,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,13.2,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,P Subrayen,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,13.3,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,P Subrayen,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,13.4,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,P Subrayen,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,13.5,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,P Subrayen,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,13.6,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,P Subrayen,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,14.1,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,6,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,14.2,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,6,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,14.3,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,14.4,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,14.5,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,14.6,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,PWA Mulder,2,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.1,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,D Pretorius,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.2,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,D Pretorius,0,1,1,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.3,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,D Pretorius,2,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.4,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,D Pretorius,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.5,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,D Pretorius,0,1,,,,1,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.6,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,D Pretorius,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.7,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,D Pretorius,0,1,1,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.8,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,D Pretorius,0,1,1,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,15.9,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,D Pretorius,2,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,16.1,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,JO Holder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,16.2,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,16.3,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,6,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,16.4,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,0,1,1,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,16.5,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,16.6,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,4,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,16.7,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,JO Holder,6,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.1,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,6,1,,1,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.2,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,2,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.3,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.4,Paarl Royals,Durban's Super Giants,DJ Vilas,EJG Morgan,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.5,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,0,1,1,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.6,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,2,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.7,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,0,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,17.8,Paarl Royals,Durban's Super Giants,EJG Morgan,DJ Vilas,PWA Mulder,0,0,,,,,,run out,EJG Morgan,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,18.1,Paarl Royals,Durban's Super Giants,Evan Jones,DJ Vilas,RJW Topley,0,0,,,,,,caught,Evan Jones,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,18.2,Paarl Royals,Durban's Super Giants,FD Adams,DJ Vilas,RJW Topley,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,18.3,Paarl Royals,Durban's Super Giants,DJ Vilas,FD Adams,RJW Topley,0,0,,,,,,caught,DJ Vilas,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,18.4,Paarl Royals,Durban's Super Giants,BC Fortuin,FD Adams,RJW Topley,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,18.5,Paarl Royals,Durban's Super Giants,FD Adams,BC Fortuin,RJW Topley,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,18.6,Paarl Royals,Durban's Super Giants,BC Fortuin,FD Adams,RJW Topley,4,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,19.1,Paarl Royals,Durban's Super Giants,FD Adams,BC Fortuin,PWA Mulder,0,0,,,,,,caught,FD Adams,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,19.2,Paarl Royals,Durban's Super Giants,I Manack,BC Fortuin,PWA Mulder,2,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,19.3,Paarl Royals,Durban's Super Giants,I Manack,BC Fortuin,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,19.4,Paarl Royals,Durban's Super Giants,BC Fortuin,I Manack,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,19.5,Paarl Royals,Durban's Super Giants,I Manack,BC Fortuin,PWA Mulder,1,0,,,,,,,,,
1343948,2022/23,2023-01-15,"Kingsmead, Durban",2,19.6,Paarl Royals,Durban's Super Giants,BC Fortuin,I Manack,PWA Mulder,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,0.1,MI Cape Town,Sunrisers Eastern Cape,D Brevis,RD Rickelton,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,0.2,MI Cape Town,Sunrisers Eastern Cape,D Brevis,RD Rickelton,M Jansen,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,0.3,MI Cape Town,Sunrisers Eastern Cape,RD Rickelton,D Brevis,M Jansen,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,0.4,MI Cape Town,Sunrisers Eastern Cape,RD Rickelton,D Brevis,M Jansen,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,0.5,MI Cape Town,Sunrisers Eastern Cape,D Brevis,RD Rickelton,M Jansen,0,1,1,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,0.6,MI Cape Town,Sunrisers Eastern Cape,D Brevis,RD Rickelton,M Jansen,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,0.7,MI Cape Town,Sunrisers Eastern Cape,RD Rickelton,D Brevis,M Jansen,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,1.1,MI Cape Town,Sunrisers Eastern Cape,RD Rickelton,D Brevis,SSB Magala,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,1.2,MI Cape Town,Sunrisers Eastern Cape,RD Rickelton,D Brevis,SSB Magala,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,1.3,MI Cape Town,Sunrisers Eastern Cape,D Brevis,RD Rickelton,SSB Magala,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,1.4,MI Cape Town,Sunrisers Eastern Cape,D Brevis,RD Rickelton,SSB Magala,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,1.5,MI Cape Town,Sunrisers Eastern Cape,RD Rickelton,D Brevis,SSB Magala,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,1.6,MI Cape Town,Sunrisers Eastern Cape,RD Rickelton,D Brevis,SSB Magala,0,0,,,,,,caught,RD Rickelton,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,2.1,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,2.2,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,2.3,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,2.4,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,2.5,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,2.6,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,M Jansen,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,3.1,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,SSB Magala,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,3.2,MI Cape Town,Sunrisers Eastern Cape,G Roelofsen,D Brevis,SSB Magala,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,3.3,MI Cape Town,Sunrisers Eastern Cape,G Roelofsen,D Brevis,SSB Magala,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,3.4,MI Cape Town,Sunrisers Eastern Cape,G Roelofsen,D Brevis,SSB Magala,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,3.5,MI Cape Town,Sunrisers Eastern Cape,G Roelofsen,D Brevis,SSB Magala,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,3.6,MI Cape Town,Sunrisers Eastern Cape,G Roelofsen,D Brevis,SSB Magala,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,4.1,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,OEG Baartman,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,4.2,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,OEG Baartman,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,4.3,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,OEG Baartman,0,4,,,,4,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,4.4,MI Cape Town,Sunrisers Eastern Cape,D Brevis,G Roelofsen,OEG Baartman,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,4.5,MI Cape Town,Sunrisers Eastern Cape,G Roelofsen,D Brevis,OEG Baartman,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,4.6,MI Cape Town,Sunrisers Eastern Cape,G Roelofsen,D Brevis,OEG Baartman,0,0,,,,,,caught,G Roelofsen,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,5.1,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,5.2,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,5.3,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,JK Fuller,0,5,5,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,5.4,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,5.5,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,5.6,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,5.7,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,JK Fuller,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,6.1,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,RE van der Merwe,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,6.2,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,6.3,MI Cape Town,Sunrisers Eastern Cape,SM Curran,D Brevis,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,6.4,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,6.5,MI Cape Town,Sunrisers Eastern Cape,SM Curran,D Brevis,RE van der Merwe,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,6.6,MI Cape Town,Sunrisers Eastern Cape,SM Curran,D Brevis,RE van der Merwe,2,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,7.1,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,7.2,MI Cape Town,Sunrisers Eastern Cape,SM Curran,D Brevis,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,7.3,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,7.4,MI Cape Town,Sunrisers Eastern Cape,SM Curran,D Brevis,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,7.5,MI Cape Town,Sunrisers Eastern Cape,D Brevis,SM Curran,AK Markram,0,0,,,,,,caught,D Brevis,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,7.6,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,SM Curran,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,8.1,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,SM Curran,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,8.2,MI Cape Town,Sunrisers Eastern Cape,SM Curran,HE van der Dussen,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,8.3,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,SM Curran,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,8.4,MI Cape Town,Sunrisers Eastern Cape,SM Curran,HE van der Dussen,RE van der Merwe,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,8.5,MI Cape Town,Sunrisers Eastern Cape,SM Curran,HE van der Dussen,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,8.6,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,SM Curran,RE van der Merwe,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,9.1,MI Cape Town,Sunrisers Eastern Cape,SM Curran,HE van der Dussen,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,9.2,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,SM Curran,AK Markram,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,9.3,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,SM Curran,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,9.4,MI Cape Town,Sunrisers Eastern Cape,SM Curran,HE van der Dussen,AK Markram,0,0,,,,,,caught,SM Curran,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,9.5,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,AK Markram,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,9.6,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,AK Markram,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,10.1,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,10.2,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,RE van der Merwe,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,10.3,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,RE van der Merwe,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,10.4,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,RE van der Merwe,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,10.5,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,10.6,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,RE van der Merwe,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,11.1,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,11.2,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,M Jansen,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,11.3,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,11.4,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,M Jansen,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,11.5,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,11.6,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,M Jansen,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,12.1,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,JK Fuller,6,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,12.2,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,JK Fuller,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,12.3,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,JK Fuller,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,12.4,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,12.5,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,12.6,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,13.1,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,OEG Baartman,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,13.2,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,OEG Baartman,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,13.3,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,OEG Baartman,6,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,13.4,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,OEG Baartman,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,13.5,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,OEG Baartman,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,13.6,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,OEG Baartman,2,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,14.1,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,JK Fuller,6,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,14.2,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,JK Fuller,4,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,14.3,MI Cape Town,Sunrisers Eastern Cape,HE van der Dussen,GF Linde,JK Fuller,1,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,14.4,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,JK Fuller,0,0,,,,,,,,,
1343949,2022/23,2023-01-16,"St George's Park, Gqeberha",1,14.5,MI Cape Town,Sunrisers Eastern Cape,GF Linde,HE van der Dussen,JK Fuller,0,0,,,,,,,,,
